permutation,seed,vmse
446,404,1.6225300031495287
446,505,1.7084253502914017
447,101,1.8252535459797912
447,202,1.6924764802851637
447,303,2.3442262464107793
447,404,1.9796038905848343
447,505,1.9237490767750802
448,101,3.569071462824864
448,202,5.644185828954971
448,303,4.055899944538587
448,404,3.2950079834751516
448,505,4.315516221533303
449,101,4.818966229142065
449,202,3.91240387981712
449,303,3.122066283912078
449,404,3.4520233224877406
449,505,4.441300735136263
450,101,1.692781714931458
450,202,1.8971293084428977
450,303,1.742447121831918
450,404,1.7646934057529542
450,505,1.8866777571359152
451,101,4.541788657852338
451,202,5.056519718689849
451,303,3.8380249223361367
451,404,3.7989575323570426
451,505,5.418147251622446
452,101,1.8021645490216835
452,202,1.26332621371343
452,303,1.5430763840266897
452,404,1.735294163798713
452,505,2.244162470377793
453,101,1.985700465090834
453,202,2.8131025548202584
453,303,2.713895135324651
453,404,2.1457180603065384
453,505,2.0333295589844855
454,101,1.964486987933768
454,202,2.205295222764425
454,303,1.761140482914377
454,404,1.585337458861772
454,505,2.1154707630605256
455,101,1.0873048796263614
455,202,1.3420439495038048
455,303,1.6725371858533977
455,404,1.5111496533362836
455,505,1.4991585717744766
456,101,2.2928741340248404
456,202,2.5453348157580726
456,303,2.55047651992081
456,404,2.368794374962889
456,505,2.9582415730263105
457,101,1.6261743730826843
457,202,1.7978282397408774
457,303,1.5716429236553493
457,404,1.4147366480312913
457,505,1.51786298196122
458,101,2.395066395374503
458,202,2.802194208803952
458,303,3.600871059593011
458,404,2.096679264471345
458,505,2.3446118270100227
459,101,7.329164558972502
459,202,5.419193481500864
459,303,5.8182107306318676
459,404,4.724486160638077
459,505,5.488206439358262
460,101,2.427397246394588
460,202,2.3659457871943186
460,303,3.1273901984979866
460,404,1.8730632909490958
460,505,1.9157943417417596
461,101,3.6215766517438905
461,202,3.388292995675867
461,303,3.6611391915801343
461,404,2.667286283794732
461,505,3.224142470218497
462,101,2.5083862536169756
462,202,2.104611832353895
462,303,2.422093961726933
462,404,2.097554434313027
462,505,2.326714241491645
463,101,2.316450169421356
463,202,1.8502374118748648
463,303,2.956085937592934
463,404,2.3035818009134594
463,505,2.5241637211955417
464,101,3.710830211502163
464,202,3.8448658685216577
464,303,3.365401062903813
464,404,3.5664662674703558
464,505,4.127295845042686
465,101,4.560971698977527
465,202,5.041534081452158
465,303,4.1282592314350275
465,404,4.354916966389758
465,505,4.3971322668552055
466,101,1.725881683394609
466,202,1.5613805814682389
466,303,1.9693609188374783
466,404,1.4118659966929283
466,505,1.6457462844604767
467,101,2.160169362160593
467,202,2.2667398647559955
467,303,2.0628434336831294
467,404,2.3301720041912963
467,505,2.273952225701518
468,101,2.1998889582105097
468,202,1.8965522463549058
468,303,1.896258853803791
468,404,1.7563276285478753
468,505,2.1048452371221282
469,101,2.572815181539932
469,202,3.260499570659462
469,303,3.5603063583501324
469,404,2.5735052879303355
469,505,2.947510323744671
470,101,2.0265257711385973
470,202,2.1768906161754256
470,303,2.2534921688234704
470,404,1.9474250855620565
470,505,2.001448113764324
471,101,1.5620028137051967
471,202,0.9889435034267378
471,303,1.0513343546507086
471,404,1.1237854371607026
471,505,1.0579044663890855
472,101,4.406820482700994
472,202,5.068055525403055
472,303,4.664335691149905
472,404,3.5038431452027754
472,505,3.6625806546497452
473,101,1.6739790660157465
473,202,1.978099767110398
473,303,2.0490799329052627
473,404,1.716497611129648
473,505,1.8645033814635836
474,101,0.8065056013746665
474,202,0.8260276713203991
474,303,1.0006175125757526
474,404,1.0922258382433325
474,505,1.0965967955303824
475,101,4.189648652036676
475,202,3.517814619975807
475,303,3.3489997921497086
475,404,3.3443208102066966
475,505,3.1215755766895157
476,101,2.759531907616353
476,202,2.3191722260108842
476,303,2.5468882452122275
476,404,1.9159840727913793
476,505,2.629076361554833
477,101,1.8634124798954295
477,202,2.220189181653157
477,303,2.3911357921850644
477,404,1.5263680431258144
477,505,2.0028311293002194
478,101,3.4829187897416363
478,202,5.740900069287505
478,303,3.7475405488107643
478,404,3.717384408196991
478,505,3.920814418311066
479,101,1.7159537338010562
479,202,2.355420852950724
479,303,2.176808293031388
479,404,1.836220027873428
479,505,2.1934615406746962
480,101,3.6687916320434133
480,202,4.090447430718303
480,303,4.574802928757531
480,404,3.949294836372307
480,505,3.578527373285284
481,101,2.179593108489697
481,202,1.8009709666387157
481,303,2.3148836646374726
481,404,2.206731478456159
481,505,2.0487921864816796
482,101,4.560987480852486
482,202,5.968214637929634
482,303,4.973869195362647
482,404,4.444913192001333
482,505,4.691952746782646
483,101,4.281677497874014
483,202,2.7908279529393734
483,303,4.171609639369054
483,404,2.842184887452907
483,505,3.306427913903087
484,101,2.561528187573678
484,202,2.93800619042911
484,303,2.409531737739545
484,404,2.21752227289623
484,505,3.150215178017618
485,101,1.983703749583109
485,202,2.3253627137285173
485,303,2.7430656850412367
485,404,2.21873864347247
485,505,1.7675874737007298
486,101,1.686911751961055
486,202,1.9250001821358511
486,303,1.4088410182420132
486,404,1.4119016570402225
486,505,1.6106778880854298
487,101,1.7528759906661255
487,202,2.180683081654978
487,303,1.5706074345333405
487,404,1.7101772076062618
487,505,1.7496493573811458
488,101,5.052809017433156
488,202,3.8708898753342464
488,303,3.9060885435137456
488,404,4.755568143960765
488,505,3.8342409609802894
489,101,2.0911922372113247
489,202,2.5783147585684296
489,303,2.509411376551121
489,404,1.897033838003296
489,505,1.9841317874255806
490,101,1.8024414328715654
490,202,1.684311913790087
490,303,2.0663571946246497
490,404,1.7890984052355026
490,505,1.876242053983615
491,101,3.7563368752650166
491,202,2.662081332011634
491,303,3.1607721545587038
491,404,2.687592235593213
491,505,2.3298995451251208
492,101,2.850441611484859
492,202,3.222762130043487
492,303,3.1802645098636297
492,404,2.386405458326875
492,505,2.8854699450259416
493,101,4.443825721028077
493,202,4.113917343892077
493,303,3.470224178435304
493,404,3.476027948035964
493,505,3.844956310160703
494,101,3.7596062595098667
494,202,3.3352210250083876
494,303,3.3547112470238245
494,404,3.473374459937517
494,505,3.194428267870452
495,101,3.185767388942828
495,202,3.111875546674547
495,303,3.55718915037707
495,404,2.9280808270948286
495,505,3.8207711970840723
496,101,4.6848067778174425
496,202,5.060565327259257
496,303,7.915764984135255
496,404,4.701504701155353
496,505,4.226079910720405
497,101,1.6539476814796679
497,202,1.8409942616201518
497,303,1.5365908014896026
497,404,1.9147289423511573
497,505,1.9021278039877838
498,101,3.0378620411631374
498,202,3.462389040105088
498,303,3.344799115092661
498,404,2.8553069962299733
498,505,3.5469553527579234
499,101,3.42893619882209
499,202,3.7858278869550435
499,303,3.5253588558448348
499,404,3.346950785991315
499,505,4.15664160441869
500,101,3.2329608833905277
500,202,2.5173283544238862
500,303,3.2187603981595334
500,404,2.722583733227094
500,505,3.0266211740663
501,101,1.1901133455110298
501,202,1.5857278046721688
501,303,1.7205814681304124
501,404,1.6675414564361195
501,505,1.395608742086325
502,101,2.73166724928172
502,202,3.2105940605969625
502,303,3.100390463278371
502,404,2.945476011643036
502,505,3.2677735219461224
503,101,4.418123275969844
503,202,4.835733793098011
503,303,4.235674607776923
503,404,3.909381460238854
503,505,5.582678637376476
504,101,3.1422500853205486
504,202,2.8437868783583147
504,303,3.6769472378337755
504,404,2.5209711267914794
504,505,2.7203417298715262
505,101,2.4623439521661314
505,202,2.6490604496824353
505,303,3.0347212515715443
505,404,2.605080068427006
505,505,2.608645365855447
506,101,2.9682311275772086
506,202,2.618039306178346
506,303,2.458078637251223
506,404,2.3296588237237823
506,505,2.5825251318097666
507,101,2.770186132146336
507,202,3.2847661174817677
507,303,2.5633200313413615
507,404,2.9527909309037152
507,505,3.283233069019369
508,101,2.3920847864077106
508,202,2.0128073911048743
508,303,1.787023538550113
508,404,1.9947588985495939
508,505,1.5019903243183577
509,101,2.4677468882683997
509,202,2.661990706635447
509,303,2.089485349698992
509,404,2.127870919854983
509,505,2.056598021919177
510,101,2.4325895749394
510,202,2.9063272809307215
510,303,2.4729896385144183
510,404,2.8629417662838677
510,505,3.1867740293813056
511,101,3.5755256326354683
511,202,4.178553181409893
511,303,3.754093662275329
511,404,3.5480445481362337
511,505,4.337779182307532
512,101,2.91508290283195
512,202,2.6758886854920942
512,303,2.6459582462372566
512,404,3.1861949956437474
512,505,3.4575145875228848
513,101,3.545447532099309
513,202,3.986016720525757
513,303,3.058786237505134
513,404,2.61031054283315
513,505,3.29166992909661
514,101,4.451225548874907
514,202,4.634275606913219
514,303,3.7175340254054765
514,404,3.286689256958873
514,505,4.083795860397601
515,101,2.6726560895721314
515,202,3.6326443832384396
515,303,2.601720292388469
515,404,2.8740084507984047
515,505,3.504823247669885
516,101,3.525005176993321
516,202,3.008915565087996
516,303,2.9863908457329114
516,404,2.9621138597743233
516,505,3.5022181948051956
517,101,3.53634561130262
517,202,4.129450343972733
517,303,2.9906418007666287
517,404,3.449638033272652
517,505,4.496738062110603
518,101,2.28107259404239
518,202,2.2039907389888267
518,303,2.1541727824116603
518,404,1.9840122789207457
518,505,2.023737598708201
519,101,2.695359194270386
519,202,2.899518334712012
519,303,4.269428600942523
519,404,2.4836233967138934
519,505,2.556721962309598
520,101,3.2016176062741675
520,202,3.057751123544438
520,303,2.9377341455459693
520,404,2.9226203822367447
520,505,2.5399824553466828
521,101,4.321560916645089
521,202,3.2216334389224657
521,303,3.7278289175532375
521,404,2.879092171951765
521,505,3.294852488854285
522,101,2.788273441277982
522,202,2.69818849165239
522,303,2.7461016543322754
522,404,2.5488429021753696
522,505,2.6957616541258598
523,101,2.487937118950539
523,202,1.930108331749302
523,303,3.874357180488877
523,404,3.062166704052984
523,505,1.7195203934185335
524,101,3.9508346347825665
524,202,3.701389673010955
524,303,3.1328990557592866
524,404,3.478833930192567
524,505,3.908803662648116
525,101,4.951834556395974
525,202,5.287345713812311
525,303,4.430157332559273
525,404,4.389923216708572
525,505,5.025724485623552
526,101,2.439663671334034
526,202,2.248742657177377
526,303,2.183256496221352
526,404,1.9057096149819566
526,505,2.549752251666489
527,101,2.531026267376363
527,202,3.195787008614014
527,303,3.728664158607982
527,404,2.878177741517034
527,505,2.749933577128877
528,101,2.2511907187773836
528,202,2.1239163238565424
528,303,2.1156646480680346
528,404,1.8470220449734316
528,505,1.9206354477997085
529,101,1.8598339328075768
529,202,2.107435452976071
529,303,1.978055298065455
529,404,2.081756722539045
529,505,1.950883793496972
530,101,2.9099506467585914
530,202,2.994617560124005
530,303,2.4698253870755598
530,404,2.536067743690685
530,505,3.3129080823170884
531,101,2.75705133322278
531,202,3.0082343107990535
531,303,2.3728492452522243
531,404,2.5972282510210527
531,505,3.5880780425641206
532,101,3.1554325579640117
532,202,3.519282193672861
532,303,3.170243568162349
532,404,3.433793966404698
532,505,3.477297047683548
533,101,4.278556594023134
533,202,3.473343177123401
533,303,5.118356625292547
533,404,3.4991642706787105
533,505,3.115808035551996
534,101,2.617323029073709
534,202,2.5788839837719157
534,303,2.9281464460980344
534,404,2.1951755663201955
534,505,2.5298943169709585
535,101,3.186368000694918
535,202,3.6029488276571047
535,303,3.2470228157662486
535,404,2.8233099149951997
535,505,3.226901524324283
536,101,1.3717532553768719
536,202,1.5067169512638259
536,303,1.7212274558856464
536,404,1.324924273639326
536,505,1.3991619331654614
537,101,1.923769334608726
537,202,1.7359134879284088
537,303,1.9254092945691583
537,404,1.757291302673682
537,505,1.5551530586234312
538,101,2.0391148193391775
538,202,2.290680272882392
538,303,2.6149413292812143
538,404,1.669217215881381
538,505,1.961370848969739
539,101,1.638195419555775
539,202,1.342764271869578
539,303,1.8088250454689936
539,404,1.7214195900049647
539,505,1.8387550896090434
540,101,4.412312283159762
540,202,6.824447147617206
540,303,3.1493534862963806
540,404,3.5190215457837515
540,505,4.01773190600748
541,101,1.832112950676718
541,202,1.8440366151754577
541,303,1.7204818057113362
541,404,2.137924771393612
541,505,2.220460880142969
542,101,2.870406378601293
542,202,3.066652392987761
542,303,3.1123102032593457
542,404,3.2540888453122365
542,505,3.376293193957284
543,101,3.136703291289472
543,202,3.1072991611468717
543,303,4.254274651922753
543,404,2.2514577364666697
543,505,2.9911466497658052
544,101,2.860791286601086
544,202,2.5783332788464275
544,303,2.6499643029680944
544,404,2.3035969690555884
544,505,2.2708324980053365
545,101,2.8476836809561754
545,202,2.3640843167939685
545,303,2.829676696373443
545,404,2.2259439673851227
545,505,2.390584393199045
546,101,3.3649544764602557
546,202,2.458979140499327
546,303,3.1608165286668046
546,404,2.1049875460206433
546,505,2.705145141533377
547,101,2.3774986980324146
547,202,2.410994345455977
547,303,2.5778358076253585
547,404,1.7173515262710357
547,505,2.7122313866829773
548,101,1.9465942880765275
548,202,1.9736156601857142
548,303,2.310736126977976
548,404,2.297792056593195
548,505,2.02735917643891
549,101,2.2738330843388512
549,202,2.578329929328412
549,303,2.839126015428753
549,404,2.3980912416394937
549,505,3.0477502857106984
550,101,4.6325103336910125
550,202,5.3426593246472995
550,303,3.6326044354793803
550,404,3.8585494993347464
550,505,5.967553416560865
551,101,2.9207758498633876
551,202,2.594316720790422
551,303,5.371546387013942
551,404,3.940960058864783
551,505,2.4124657867408428
552,101,1.978083024367277
552,202,2.2310140991900913
552,303,1.9557672745543004
552,404,2.3774627998755395
552,505,2.5154926043559147
553,101,4.2429248783278455
553,202,2.8262432661333556
553,303,3.4687477973340806
553,404,3.1753398484500486
553,505,2.61861464064856
554,101,1.694356887695659
554,202,2.2692043481587705
554,303,1.802441453433679
554,404,1.9230622446683132
554,505,2.1297994403248777
555,101,3.3437298050082815
555,202,3.845028183842007
555,303,3.985546000285007
555,404,3.2745755430017445
555,505,3.200898740183992
556,101,3.155184120143245
556,202,3.175886828923781
556,303,3.2937045920008807
556,404,3.850305487538447
556,505,3.07631013564548
557,101,1.6842876392572552
557,202,1.662712957142871
557,303,1.4393856793312567
557,404,1.455109849646843
557,505,1.9232605345625116
558,101,2.704615545337409
558,202,2.65156728040448
558,303,2.6100505460065566
558,404,2.4882099236988777
558,505,2.392162284849769
559,101,2.015337259550845
559,202,1.9842908602349985
559,303,2.7041161762762616
559,404,2.2397487081659637
559,505,1.8699777955042731
560,101,3.004203885508284
560,202,2.8800335828375103
560,303,1.9521429041368061
560,404,2.725525154216602
560,505,1.8235790891860246
561,101,4.247180324273438
561,202,3.2242952157156566
561,303,3.354583805255084
561,404,2.9577092676306243
561,505,2.761548008983267
562,101,2.122945294432423
562,202,2.0347627081918733
562,303,2.0974266495070335
562,404,1.6731110258110915
562,505,1.6704147572288908
563,101,3.7112340748652404
563,202,4.578035266241454
563,303,3.169935261468047
563,404,3.1425930780921276
563,505,4.532066804607997
564,101,1.5084860864685874
564,202,1.6799827396910676
564,303,1.5738918673492366
564,404,1.4613654781487506
564,505,1.3630705887403092
565,101,4.073736419673433
565,202,3.0615182409997916
565,303,2.878748804318435
565,404,2.1826039482133983
565,505,3.0467819168282215
566,101,1.2977220141690666
566,202,1.9013168666035642
566,303,1.915859557900342
566,404,1.6978231162876813
566,505,1.562128165874744
567,101,4.092100617063963
567,202,4.946480117872261
567,303,3.5935363288747166
567,404,3.690689979571044
567,505,4.437921401575705
568,101,2.3698399789821454
568,202,2.0229610529948494
568,303,2.69744711312404
568,404,1.480743468662596
568,505,1.895199308921796
569,101,1.9854829130523346
569,202,2.2587985243667683
569,303,2.2107730494360514
569,404,1.5878236007109587
569,505,2.297705614668698
570,101,3.0501066864301913
570,202,2.953261710971153
570,303,2.701446122600126
570,404,2.475682680214433
570,505,2.8326143639902788
571,101,2.770268145565245
571,202,2.879183347679208
571,303,2.472512310636973
571,404,2.474630804964413
571,505,3.41106955288477
572,101,1.8033262421424796
572,202,1.9134349773720334
572,303,1.8565305896287896
572,404,1.4616998262323355
572,505,2.0242728115601416
573,101,1.750982934398439
573,202,1.5558664679780583
573,303,1.7468872860551625
573,404,1.718970531831134
573,505,1.6313285041688514
574,101,1.030415406725415
574,202,0.9418087934226419
574,303,0.8509952289978467
574,404,1.2950091367454195
574,505,0.9597909960321969
575,101,4.121129057018181
575,202,4.6625975152406784
575,303,4.143426247793663
575,404,3.579329031657421
575,505,4.459855049071794
576,101,3.348369888472899
576,202,3.2106819179664052
576,303,3.309482883821694
576,404,2.8584185825545925
576,505,3.8591506239581537
577,101,4.094153270809694
577,202,4.482760329136444
577,303,3.689110616008565
577,404,3.0755898351542705
577,505,4.552748967011011
578,101,2.332524152352187
578,202,2.404980132674512
578,303,2.281057880720387
578,404,2.0315126233206
578,505,2.572187049304103
579,101,2.1224086237063102
579,202,2.355375998556935
579,303,1.9458316332139678
579,404,1.52718898866459
579,505,1.2916460600168636
580,101,2.161533784766333
580,202,2.8498323314254144
580,303,2.79223569732424
580,404,2.040309890862061
580,505,2.3397937504920523
581,101,1.611988387240313
581,202,1.4610926263223272
581,303,2.5410423366521737
581,404,1.9470463385175296
581,505,1.8049135291688216
582,101,2.862039805155162
582,202,2.821665670709313
582,303,2.671747144614056
582,404,2.367376625534079
582,505,3.044221839276029
583,101,3.61433523138994
583,202,3.9031989178184685
583,303,4.256264572910945
583,404,3.019858440443773
583,505,3.2741867019753776
584,101,2.3039039363078597
584,202,2.309433650430009
584,303,2.6997621874269067
584,404,2.6981901465162204
584,505,2.2925841363812753
585,101,3.7497793118843297
585,202,4.095954269236989
585,303,3.399435739976913
585,404,2.706621303736938
585,505,3.9245091037888002
586,101,2.943500296330468
586,202,2.4108682905308347
586,303,3.029484613978388
586,404,2.5878996776843635
586,505,2.427651297424088
587,101,2.3972194093795895
587,202,2.1438165048368245
587,303,2.266622568819092
587,404,2.4423115980491814
587,505,2.5195992629365107
588,101,4.594178511819097
588,202,4.119936811374466
588,303,4.975013673188084
588,404,3.4809027194572075
588,505,3.8855647596501814
589,101,3.3939751005922068
589,202,5.4145977398063065
589,303,3.2580139475999563
589,404,2.8538652953782893
589,505,3.914868365107393
590,101,3.4350451505441857
590,202,3.0516857571437845
590,303,3.0302078488444018
590,404,3.357557401421231
590,505,3.6413317141309594
591,101,3.8658564333888936
591,202,3.5297162914840534
591,303,3.558481181430343
591,404,3.5175235706991277
591,505,3.6408804083291693
592,101,2.8857644225476715
592,202,2.56975802350779
592,303,2.904558365878047
592,404,2.6099563733281204
592,505,1.977332043953157
593,101,2.7585068161705317
593,202,2.629610657634635
593,303,2.6663361000386168
593,404,2.147027386218304
593,505,2.717569781351632
594,101,3.940408728780204
594,202,4.126946956205484
594,303,4.083598594418362
594,404,3.8848517004960237
594,505,4.571463759994563
595,101,2.7102271711606583
595,202,2.9999160378261283
595,303,2.490115865778976
595,404,2.500412629468109
595,505,3.1366490682710992
596,101,3.314081453309675
596,202,3.4958206283697364
596,303,2.7132194070145803
596,404,2.4430493318427096
596,505,3.358252954128241
597,101,2.598317376785232
597,202,1.9619112537086423
597,303,3.0274173617956888
597,404,3.118118180072372
597,505,2.0832942421583533
598,101,3.587622721861629
598,202,3.8085568426590704
598,303,4.578670765431185
598,404,3.1576151265613084
598,505,3.3883725913196208
599,101,4.453774025224053
599,202,3.5132659609652417
599,303,3.9467692269740655
599,404,2.877820965348798
599,505,3.204185086021653
600,101,2.227346002015386
600,202,2.0409015895263916
600,303,2.3427825054748754
600,404,2.5022753844861034
600,505,2.1478222496606008
601,101,3.109728406954245
601,202,2.916051248374255
601,303,4.852883717695532
601,404,3.0713102388490436
601,505,3.649313516974721
602,101,3.7287122811570392
602,202,4.0810553265202145
602,303,3.5577121843022628
602,404,3.1468830180743534
602,505,3.9932960536695683
603,101,2.3601401194028804
603,202,2.331964583812417
603,303,2.0427450421017226
603,404,2.1163273851919384
603,505,2.5719076897709026
604,101,4.450950611340913
604,202,4.044028836492319
604,303,3.5969344387389643
604,404,3.809846620362384
604,505,3.334259994697185
605,101,3.4054139509508112
605,202,2.632164323764983
605,303,2.826299381935723
605,404,3.1161785668091713
605,505,2.951689010921971
606,101,3.658001050218843
606,202,4.403321584730536
606,303,2.5506505061018503
606,404,3.0551255680327
606,505,3.731815796431655
607,101,2.846921795386689
607,202,3.1270219699498973
607,303,2.1896992280915435
607,404,2.4918037804404096
607,505,3.2786717285822613
608,101,4.664952261882444
608,202,4.296281577731509
608,303,3.4295615363291425
608,404,3.8523612073410476
608,505,3.870513639405113
609,101,2.707140944796938
609,202,3.4889458816280285
609,303,3.436491698347923
609,404,2.600305226802935
609,505,2.5046758853879574
610,101,2.0053120722046387
610,202,1.907695062975803
610,303,1.9906264206070088
610,404,1.6272917356864047
610,505,1.6808246080552407
611,101,3.349615503161141
611,202,1.8514047776858733
611,303,2.2566907985493128
611,404,2.5907622848437146
611,505,2.8476898866445683
612,101,5.069012004958122
612,202,6.310901306427372
612,303,5.2120579613815305
612,404,4.966215866983251
612,505,5.719290727404756
613,101,3.4158440753548525
613,202,3.6175066598173475
613,303,3.5682337868611396
613,404,3.131610215992541
613,505,3.447169975043646
614,101,2.8633357008902043
614,202,3.384587960409114
614,303,2.7844014831825836
614,404,2.4068395275566536
614,505,3.3102246793184005
615,101,1.364570854341249
615,202,0.8521144616620012
615,303,1.1191297863226675
615,404,1.004053115390282
615,505,0.9874983055591477
616,101,2.2848469208951405
616,202,2.71597281730265
616,303,3.000639102830195
616,404,1.9747188970241514
616,505,1.9941864850194655
617,101,4.174579667926824
617,202,4.748599392505952
617,303,3.565856529975159
617,404,3.458415587365321
617,505,4.090794829093207
618,101,3.6111835820572065
618,202,2.2041957120576017
618,303,3.332190572246122
618,404,2.871461246378436
618,505,3.6202741394803106
619,101,2.1703028432535225
619,202,3.1894445686620525
619,303,1.822605468995647
619,404,1.9777277332273755
619,505,3.1327250654872056
620,101,2.3239288284893895
620,202,2.2308703054401353
620,303,2.406716064388274
620,404,2.4915363694386103
620,505,2.4132197813581673
621,101,3.798230853714701
621,202,4.276364795964207
621,303,4.548409403415803
621,404,3.603541669792074
621,505,3.677190179027294
622,101,4.506833820956404
622,202,4.320191382174814
622,303,5.220217074860249
622,404,2.330084811173177
622,505,4.994116994515568
623,101,4.529339474694003
623,202,4.015170820819592
623,303,3.7290317320502138
623,404,3.29982072855441
623,505,3.6106569644983324
624,101,3.3138069301684547
624,202,2.200453090810882
624,303,1.9018808407308194
624,404,2.204641532646059
624,505,2.7894323580973146
625,101,4.716123195587867
625,202,3.9500453421069133
625,303,5.518836697086862
625,404,3.6871288065739694
625,505,4.204510737064145
626,101,1.9206742195277533
626,202,1.7726465242573903
626,303,1.5532273621166683
626,404,1.5671922561336282
626,505,1.9044977880931786
627,101,1.6729963453119023
627,202,1.9313268390655418
627,303,1.5076691625647443
627,404,1.659627115555084
627,505,1.5632961817808804
628,101,3.7042405998705528
628,202,3.2378574797499065
628,303,3.9597026443666743
628,404,2.6155202596470915
628,505,3.4741747268229486
629,101,1.326888895107181
629,202,1.044404151861173
629,303,0.9103268045434328
629,404,1.2919369531069143
629,505,1.16202372106311
630,101,2.93182536373024
630,202,2.9413359702622497
630,303,4.435204653709678
630,404,3.3072811085767015
630,505,3.196299657620965
631,101,1.5551868826493722
631,202,1.4145000718439757
631,303,1.729339474187005
631,404,1.3048854213970802
631,505,1.3451824468376792
632,101,3.101987892080327
632,202,2.028000879869925
632,303,2.0696855680286075
632,404,2.228175442676498
632,505,2.1955438424441396
633,101,1.7557590615201073
633,202,2.1383765744248597
633,303,1.4789473771519366
633,404,1.7366185307769966
633,505,1.8576907572098509
634,101,3.9103895188431235
634,202,5.965369020761693
634,303,2.797344701639964
634,404,3.1832454879838035
634,505,4.516918041211331
635,101,3.109319562663499
635,202,2.936744961454499
635,303,2.909266071667079
635,404,2.5384981708703096
635,505,3.35681022482982
636,101,5.514059593477821
636,202,5.923218152725123
636,303,4.7623545795885285
636,404,4.395415719607803
636,505,5.673090442174438
637,101,2.5759517070902316
637,202,2.6545169566885645
637,303,2.678066987524054
637,404,2.6346477645407154
637,505,2.692242611108165
638,101,2.655102383057977
638,202,3.1646189002140743
638,303,2.987682942171847
638,404,2.3541625100208723
638,505,2.707124924099147
639,101,3.0824830227496207
639,202,2.9437875814070127
639,303,4.12406270251856
639,404,2.7228702811677032
639,505,3.935955127928476
640,101,2.712039202476763
640,202,2.0116714759986802
640,303,3.7377430856846314
640,404,2.6054496078686213
640,505,2.153349466318482
641,101,2.664614439561841
641,202,3.468577195665356
641,303,3.522527127418881
641,404,2.1081453199826843
641,505,2.227576398462302
642,101,2.398843333005987
642,202,2.2918758890554605
642,303,2.8910014739591423
642,404,2.3175443666850972
642,505,2.5427469672508978
643,101,4.973448913185263
643,202,5.087670350052891
643,303,4.356855514937746
643,404,4.145544640518864
643,505,5.784683438476806
644,101,3.9001183587377435
644,202,3.8903168228653353
644,303,4.148727397055504
644,404,3.961986667868127
644,505,3.958815898689055
645,101,3.332578111200638
645,202,3.412617051278521
645,303,2.8931330642052133
645,404,2.6764882851010365
645,505,3.5187489171358624
646,101,2.395427270570314
646,202,1.8749889142236635
646,303,1.9308818141424853
646,404,1.8005490830944193
646,505,2.0533025631495905
647,101,4.071482596410781
647,202,4.412418069950895
647,303,3.631322949944945
647,404,2.978456697126354
647,505,3.330545512432888
648,101,3.148632647753338
648,202,2.7351581141943484
648,303,2.7150958387648014
648,404,2.6315059385006414
648,505,3.372066542363404
649,101,5.071616729227581
649,202,5.462955975561262
649,303,5.369705789202505
649,404,4.4992855360483865
649,505,5.053544345706824
650,101,3.173772096650174
650,202,2.212312528107409
650,303,2.2176182868714287
650,404,2.156782223083927
650,505,1.8232628817984349
651,101,2.3087503307897634
651,202,2.578054515026242
651,303,2.6093812986131337
651,404,2.314030445543819
651,505,2.9783435380219743
652,101,1.6872377365685232
652,202,1.8284687619545497
652,303,1.613733790703437
652,404,1.6459100102043285
652,505,1.8773508106876906
653,101,2.2287076487953015
653,202,2.4332520157860436
653,303,2.9008699766192647
653,404,2.228927605878014
653,505,2.14700309828129
654,101,3.591195418209144
654,202,3.20203410696225
654,303,3.3659612132629215
654,404,3.5644381974657904
654,505,3.436829683430772
655,101,1.8732631639743613
655,202,1.80819224222891
655,303,1.9560278084863012
655,404,2.1288797578832552
655,505,1.9348902455954367
656,101,5.053458744745324
656,202,4.4932053336797395
656,303,3.4761737789104497
656,404,3.5307679839419905
656,505,4.668022776468438
657,101,4.028319768070691
657,202,4.613163498235934
657,303,2.9199483450399883
657,404,3.835463659943256
657,505,3.9651283755627467
658,101,2.810338241510191
658,202,2.6091625006738983
658,303,2.7322212163788544
658,404,2.421561606404536
658,505,2.121046390218485
659,101,4.405292407163155
659,202,4.476258231978523
659,303,4.293978282024014
659,404,4.47356952421219
659,505,4.0666069390567285
660,101,3.632458118640317
660,202,4.208783427505668
660,303,3.570792066311114
660,404,2.930121399636735
660,505,4.688789185793617
661,101,4.0472470287064874
661,202,6.073425378674371
661,303,2.984567282938182
661,404,3.057714351844415
661,505,4.755775927611428
662,101,3.341347244674443
662,202,2.793861382475553
662,303,2.6798713662414326
662,404,2.973204654402899
662,505,2.2814314704912206
663,101,3.3662602014540046
663,202,3.2540641578461904
663,303,3.054813954713001
663,404,2.8975260227176243
663,505,2.8050492956042277
664,101,4.251911453049652
664,202,3.011090651817679
664,303,5.690724877244843
664,404,2.99506688072558
664,505,4.146217697810233
665,101,2.4194333949305817
665,202,2.53953554933846
665,303,2.177227123999243
665,404,2.303608600430323
665,505,2.119747623850208
666,101,1.570040074578401
666,202,1.635597713090848
666,303,2.0515141723315935
666,404,2.095589936528123
666,505,1.7471854422353827
667,101,4.253988297995504
667,202,5.039013367491332
667,303,6.813672190388803
667,404,4.475661144593084
667,505,4.622418500465845
668,101,3.1550506633882547
668,202,3.122210827227628
668,303,3.9715622931881183
668,404,2.677390421073374
668,505,2.9244032971722396
669,101,4.541844856054876
669,202,4.5439123545990405
669,303,4.692422070434525
669,404,4.681445111503201
669,505,5.457544946047761
670,101,2.8222637702720164
