seed,fold,sample_id,cohort,feature,target,shap_value,abs_shap_value
101,8,VC-LAR-13,VC,mmu-miR-20a-5p,mmu-let-7a-5p,0.01545628432456092,0.01545628432456092
101,8,VC-LAR-13,VC,mmu-miR-20a-5p,mmu-miR-26a-5p,-0.019421057680544158,0.019421057680544158
101,8,VC-LAR-13,VC,mmu-miR-20a-5p,mmu-let-7b-5p,-0.05413188412979561,0.05413188412979561
101,8,VC-LAR-13,VC,mmu-miR-92a-1-5p,mmu-miR-124-3p,0.15374676929592773,0.15374676929592773
101,8,VC-LAR-13,VC,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.0032476069905291727,0.0032476069905291727
101,8,VC-LAR-13,VC,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.008381769897338602,0.008381769897338602
101,8,VC-LAR-13,VC,mmu-miR-92a-1-5p,mmu-miR-26a-5p,0.05004340364636539,0.05004340364636539
101,8,VC-LAR-13,VC,mmu-miR-92a-1-5p,mmu-let-7b-5p,-0.010840089754977604,0.010840089754977604
101,9,VC-LAR-5,VC,mmu-miR-122-5p,mmu-miR-124-3p,-0.09284047854938154,0.09284047854938154
101,9,VC-LAR-5,VC,mmu-miR-122-5p,mmu-let-7c-5p,0.024106478756099836,0.024106478756099836
101,9,VC-LAR-5,VC,mmu-miR-122-5p,mmu-miR-26a-5p,-0.027652882178275107,0.027652882178275107
101,9,VC-LAR-5,VC,mmu-miR-122-5p,mmu-let-7a-5p,-0.0018375853910883588,0.0018375853910883588
101,9,VC-LAR-5,VC,mmu-miR-122-5p,mmu-let-7b-5p,0.03811945632066149,0.03811945632066149
101,9,VC-LAR-5,VC,mmu-miR-17-5p,mmu-miR-124-3p,0.012369152266667849,0.012369152266667849
101,9,VC-LAR-5,VC,mmu-miR-17-5p,mmu-let-7c-5p,-0.6828017686386983,0.6828017686386983
101,9,VC-LAR-5,VC,mmu-miR-17-5p,mmu-miR-26a-5p,-0.7102743789718564,0.7102743789718564
101,9,VC-LAR-5,VC,mmu-miR-17-5p,mmu-let-7a-5p,-0.7282928920680817,0.7282928920680817
101,9,VC-LAR-5,VC,mmu-miR-17-5p,mmu-let-7b-5p,-0.646610497316336,0.646610497316336
101,9,VC-LAR-5,VC,mmu-miR-18a-5p,mmu-miR-124-3p,-0.9067476495872447,0.9067476495872447
101,9,VC-LAR-5,VC,mmu-miR-18a-5p,mmu-let-7c-5p,0.6752978910915163,0.6752978910915163
101,9,VC-LAR-5,VC,mmu-miR-18a-5p,mmu-miR-26a-5p,0.2908949996228328,0.2908949996228328
101,9,VC-LAR-5,VC,mmu-miR-18a-5p,mmu-let-7a-5p,0.5752393386384941,0.5752393386384941
101,9,VC-LAR-5,VC,mmu-miR-18a-5p,mmu-let-7b-5p,0.7611039270600792,0.7611039270600792
101,9,VC-LAR-5,VC,mmu-miR-19a-5p,mmu-miR-124-3p,-0.10877283090133755,0.10877283090133755
101,9,VC-LAR-5,VC,mmu-miR-19a-5p,mmu-let-7c-5p,0.814012792441645,0.814012792441645
101,9,VC-LAR-5,VC,mmu-miR-19a-5p,mmu-miR-26a-5p,0.6756916924137238,0.6756916924137238
101,9,VC-LAR-5,VC,mmu-miR-19a-5p,mmu-let-7a-5p,0.9211199353972919,0.9211199353972919
101,9,VC-LAR-5,VC,mmu-miR-19a-5p,mmu-let-7b-5p,0.5568637596802244,0.5568637596802244
101,9,VC-LAR-5,VC,mmu-miR-20a-5p,mmu-miR-124-3p,0.6553165646226263,0.6553165646226263
101,9,VC-LAR-5,VC,mmu-miR-20a-5p,mmu-let-7c-5p,1.0142172655284716,1.0142172655284716
101,9,VC-LAR-5,VC,mmu-miR-20a-5p,mmu-miR-26a-5p,1.5201484034507304,1.5201484034507304
101,9,VC-LAR-5,VC,mmu-miR-20a-5p,mmu-let-7a-5p,1.3243591380130966,1.3243591380130966
101,9,VC-LAR-5,VC,mmu-miR-20a-5p,mmu-let-7b-5p,0.7302087555236844,0.7302087555236844
101,9,VC-LAR-5,VC,mmu-miR-92a-1-5p,mmu-miR-124-3p,0.1861483513343653,0.1861483513343653
101,9,VC-LAR-5,VC,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.11737285223013406,0.11737285223013406
101,9,VC-LAR-5,VC,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.030113736043374074,0.030113736043374074
101,9,VC-LAR-5,VC,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.1166692703205629,0.1166692703205629
101,9,VC-LAR-5,VC,mmu-miR-92a-1-5p,mmu-let-7b-5p,-0.08842757599801816,0.08842757599801816
202,1,FL-LAR-1,FL,mmu-miR-122-5p,mmu-miR-124-3p,-0.29903834505142485,0.29903834505142485
202,1,FL-LAR-1,FL,mmu-miR-122-5p,mmu-let-7c-5p,0.23079825706275509,0.23079825706275509
202,1,FL-LAR-1,FL,mmu-miR-122-5p,mmu-miR-26a-5p,-0.03680280856266716,0.03680280856266716
202,1,FL-LAR-1,FL,mmu-miR-122-5p,mmu-let-7a-5p,0.16581770568542814,0.16581770568542814
202,1,FL-LAR-1,FL,mmu-miR-122-5p,mmu-miR-181a-5p,-0.053767259326802375,0.053767259326802375
202,1,FL-LAR-1,FL,mmu-miR-17-5p,mmu-miR-124-3p,0.2295295156747064,0.2295295156747064
202,1,FL-LAR-1,FL,mmu-miR-17-5p,mmu-let-7c-5p,0.6108043675213897,0.6108043675213897
202,1,FL-LAR-1,FL,mmu-miR-17-5p,mmu-miR-26a-5p,0.7020013108719773,0.7020013108719773
202,1,FL-LAR-1,FL,mmu-miR-17-5p,mmu-let-7a-5p,0.5943949328619056,0.5943949328619056
202,1,FL-LAR-1,FL,mmu-miR-17-5p,mmu-miR-181a-5p,0.5553054466038401,0.5553054466038401
202,1,FL-LAR-1,FL,mmu-miR-18a-5p,mmu-miR-124-3p,0.2730743129272015,0.2730743129272015
202,1,FL-LAR-1,FL,mmu-miR-18a-5p,mmu-let-7c-5p,0.15487993286224092,0.15487993286224092
202,1,FL-LAR-1,FL,mmu-miR-18a-5p,mmu-miR-26a-5p,0.2669835528908154,0.2669835528908154
202,1,FL-LAR-1,FL,mmu-miR-18a-5p,mmu-let-7a-5p,0.1700354272354163,0.1700354272354163
202,1,FL-LAR-1,FL,mmu-miR-18a-5p,mmu-miR-181a-5p,0.14207185665315303,0.14207185665315303
202,1,FL-LAR-1,FL,mmu-miR-19a-5p,mmu-miR-124-3p,0.41118648004873354,0.41118648004873354
202,1,FL-LAR-1,FL,mmu-miR-19a-5p,mmu-let-7c-5p,0.1493048854443866,0.1493048854443866
202,1,FL-LAR-1,FL,mmu-miR-19a-5p,mmu-miR-26a-5p,0.033715149496735264,0.033715149496735264
202,1,FL-LAR-1,FL,mmu-miR-19a-5p,mmu-let-7a-5p,0.10593302419777802,0.10593302419777802
202,1,FL-LAR-1,FL,mmu-miR-19a-5p,mmu-miR-181a-5p,-0.320449936066628,0.320449936066628
202,1,FL-LAR-1,FL,mmu-miR-20a-5p,mmu-miR-124-3p,-0.09577794148208355,0.09577794148208355
202,1,FL-LAR-1,FL,mmu-miR-20a-5p,mmu-let-7c-5p,-0.9197693560951548,0.9197693560951548
202,1,FL-LAR-1,FL,mmu-miR-20a-5p,mmu-miR-26a-5p,-0.9472885133129847,0.9472885133129847
202,1,FL-LAR-1,FL,mmu-miR-20a-5p,mmu-let-7a-5p,-0.980231946585506,0.980231946585506
202,1,FL-LAR-1,FL,mmu-miR-20a-5p,mmu-miR-181a-5p,-0.48918227504812695,0.48918227504812695
202,1,FL-LAR-1,FL,mmu-miR-92a-1-5p,mmu-miR-124-3p,-0.6693769624611985,0.6693769624611985
202,1,FL-LAR-1,FL,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.1031440857545628,0.1031440857545628
202,1,FL-LAR-1,FL,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.6265888607397454,0.6265888607397454
202,1,FL-LAR-1,FL,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.07507385991533143,0.07507385991533143
202,1,FL-LAR-1,FL,mmu-miR-92a-1-5p,mmu-miR-181a-5p,-1.4573772255171211,1.4573772255171211
202,2,FL-LAR-13,FL,mmu-miR-122-5p,mmu-miR-124-3p,-0.16331357523643728,0.16331357523643728
202,2,FL-LAR-13,FL,mmu-miR-122-5p,mmu-let-7c-5p,-0.039806190777259685,0.039806190777259685
202,2,FL-LAR-13,FL,mmu-miR-122-5p,mmu-let-7a-5p,-0.047864002284283565,0.047864002284283565
202,2,FL-LAR-13,FL,mmu-miR-122-5p,mmu-miR-26a-5p,-0.12533474481509385,0.12533474481509385
202,2,FL-LAR-13,FL,mmu-miR-122-5p,mmu-let-7b-5p,0.006907694073258054,0.006907694073258054
202,2,FL-LAR-13,FL,mmu-miR-17-5p,mmu-miR-124-3p,-0.03619927921220852,0.03619927921220852
202,2,FL-LAR-13,FL,mmu-miR-17-5p,mmu-let-7c-5p,0.7884819670308696,0.7884819670308696
202,2,FL-LAR-13,FL,mmu-miR-17-5p,mmu-let-7a-5p,0.8275553074238514,0.8275553074238514
202,2,FL-LAR-13,FL,mmu-miR-17-5p,mmu-miR-26a-5p,0.8224835852122245,0.8224835852122245
202,2,FL-LAR-13,FL,mmu-miR-17-5p,mmu-let-7b-5p,0.7137764279667559,0.7137764279667559
202,2,FL-LAR-13,FL,mmu-miR-18a-5p,mmu-miR-124-3p,-0.034863651777413934,0.034863651777413934
202,2,FL-LAR-13,FL,mmu-miR-18a-5p,mmu-let-7c-5p,-0.028303117883236535,0.028303117883236535
202,2,FL-LAR-13,FL,mmu-miR-18a-5p,mmu-let-7a-5p,-0.11582387728849435,0.11582387728849435
202,2,FL-LAR-13,FL,mmu-miR-18a-5p,mmu-miR-26a-5p,-0.09948206403835994,0.09948206403835994
202,2,FL-LAR-13,FL,mmu-miR-18a-5p,mmu-let-7b-5p,-0.006190273332079443,0.006190273332079443
202,2,FL-LAR-13,FL,mmu-miR-19a-5p,mmu-miR-124-3p,-0.09585789284246857,0.09585789284246857
202,2,FL-LAR-13,FL,mmu-miR-19a-5p,mmu-let-7c-5p,0.03985378946720919,0.03985378946720919
202,2,FL-LAR-13,FL,mmu-miR-19a-5p,mmu-let-7a-5p,0.038976796270193015,0.038976796270193015
202,2,FL-LAR-13,FL,mmu-miR-19a-5p,mmu-miR-26a-5p,0.040505360691653,0.040505360691653
202,2,FL-LAR-13,FL,mmu-miR-19a-5p,mmu-let-7b-5p,0.06477165902081954,0.06477165902081954
202,2,FL-LAR-13,FL,mmu-miR-20a-5p,mmu-miR-124-3p,0.29075378751998265,0.29075378751998265
202,2,FL-LAR-13,FL,mmu-miR-20a-5p,mmu-let-7c-5p,-0.24556415565699966,0.24556415565699966
202,2,FL-LAR-13,FL,mmu-miR-20a-5p,mmu-let-7a-5p,-0.30137450488982737,0.30137450488982737
202,2,FL-LAR-13,FL,mmu-miR-20a-5p,mmu-miR-26a-5p,-0.234040060301777,0.234040060301777
202,2,FL-LAR-13,FL,mmu-miR-20a-5p,mmu-let-7b-5p,-0.22896709623310016,0.22896709623310016
202,2,FL-LAR-13,FL,mmu-miR-92a-1-5p,mmu-miR-124-3p,-0.07795353805947038,0.07795353805947038
202,2,FL-LAR-13,FL,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.04969449187628935,0.04969449187628935
202,2,FL-LAR-13,FL,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.03310577628047513,0.03310577628047513
202,2,FL-LAR-13,FL,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.07913338320795446,0.07913338320795446
202,2,FL-LAR-13,FL,mmu-miR-92a-1-5p,mmu-let-7b-5p,-0.04760009618815582,0.04760009618815582
202,3,FL-LAR-5,FL,mmu-miR-122-5p,mmu-miR-124-3p,0.46779140994379603,0.46779140994379603
202,3,FL-LAR-5,FL,mmu-miR-122-5p,mmu-let-7c-5p,-0.07779769858946879,0.07779769858946879
202,3,FL-LAR-5,FL,mmu-miR-122-5p,mmu-miR-26a-5p,0.14506435483102306,0.14506435483102306
202,3,FL-LAR-5,FL,mmu-miR-122-5p,mmu-let-7a-5p,-0.06667217706412133,0.06667217706412133
202,3,FL-LAR-5,FL,mmu-miR-122-5p,mmu-miR-181a-5p,0.12234426471483555,0.12234426471483555
202,3,FL-LAR-5,FL,mmu-miR-17-5p,mmu-miR-124-3p,0.38544680087070443,0.38544680087070443
202,3,FL-LAR-5,FL,mmu-miR-17-5p,mmu-let-7c-5p,0.6324207373589164,0.6324207373589164
202,3,FL-LAR-5,FL,mmu-miR-17-5p,mmu-miR-26a-5p,0.8305079975471018,0.8305079975471018
202,3,FL-LAR-5,FL,mmu-miR-17-5p,mmu-let-7a-5p,0.6515060752296071,0.6515060752296071
202,3,FL-LAR-5,FL,mmu-miR-17-5p,mmu-miR-181a-5p,0.6272628018988446,0.6272628018988446
202,3,FL-LAR-5,FL,mmu-miR-18a-5p,mmu-miR-124-3p,0.268714233668288,0.268714233668288
202,3,FL-LAR-5,FL,mmu-miR-18a-5p,mmu-let-7c-5p,-0.06481544177513576,0.06481544177513576
202,3,FL-LAR-5,FL,mmu-miR-18a-5p,mmu-miR-26a-5p,-0.03547402801874944,0.03547402801874944
202,3,FL-LAR-5,FL,mmu-miR-18a-5p,mmu-let-7a-5p,-0.058195076134332724,0.058195076134332724
202,3,FL-LAR-5,FL,mmu-miR-18a-5p,mmu-miR-181a-5p,-0.260792721193684,0.260792721193684
202,3,FL-LAR-5,FL,mmu-miR-19a-5p,mmu-miR-124-3p,-0.11866043568103746,0.11866043568103746
202,3,FL-LAR-5,FL,mmu-miR-19a-5p,mmu-let-7c-5p,0.13915506707465589,0.13915506707465589
202,3,FL-LAR-5,FL,mmu-miR-19a-5p,mmu-miR-26a-5p,0.09156124052484908,0.09156124052484908
202,3,FL-LAR-5,FL,mmu-miR-19a-5p,mmu-let-7a-5p,0.13908216905439688,0.13908216905439688
202,3,FL-LAR-5,FL,mmu-miR-19a-5p,mmu-miR-181a-5p,0.04243755874564775,0.04243755874564775
202,3,FL-LAR-5,FL,mmu-miR-20a-5p,mmu-miR-124-3p,0.1608832142082976,0.1608832142082976
202,3,FL-LAR-5,FL,mmu-miR-20a-5p,mmu-let-7c-5p,-0.10331959822894236,0.10331959822894236
202,3,FL-LAR-5,FL,mmu-miR-20a-5p,mmu-miR-26a-5p,-0.18295802600284045,0.18295802600284045
202,3,FL-LAR-5,FL,mmu-miR-20a-5p,mmu-let-7a-5p,-0.20401836808542467,0.20401836808542467
202,3,FL-LAR-5,FL,mmu-miR-20a-5p,mmu-miR-181a-5p,-0.11867456603959,0.11867456603959
202,3,FL-LAR-5,FL,mmu-miR-92a-1-5p,mmu-miR-124-3p,-0.16948913122566087,0.16948913122566087
202,3,FL-LAR-5,FL,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.07583774094285521,0.07583774094285521
202,3,FL-LAR-5,FL,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.13818267769189949,0.13818267769189949
202,3,FL-LAR-5,FL,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.06553191371796553,0.06553191371796553
202,3,FL-LAR-5,FL,mmu-miR-92a-1-5p,mmu-miR-181a-5p,-0.1786850621742512,0.1786850621742512
202,4,HC-LAR-1,HC,mmu-miR-122-5p,mmu-miR-124-3p,0.33868235517023404,0.33868235517023404
202,4,HC-LAR-1,HC,mmu-miR-122-5p,mmu-let-7c-5p,-0.14066349319849297,0.14066349319849297
202,4,HC-LAR-1,HC,mmu-miR-122-5p,mmu-let-7a-5p,0.05046685166574533,0.05046685166574533
202,4,HC-LAR-1,HC,mmu-miR-122-5p,mmu-let-7b-5p,-0.1971377875721374,0.1971377875721374
202,4,HC-LAR-1,HC,mmu-miR-122-5p,mmu-miR-26a-5p,0.24274044129439676,0.24274044129439676
202,4,HC-LAR-1,HC,mmu-miR-17-5p,mmu-miR-124-3p,-0.6172151261982586,0.6172151261982586
202,4,HC-LAR-1,HC,mmu-miR-17-5p,mmu-let-7c-5p,-1.0936626737807578,1.0936626737807578
202,4,HC-LAR-1,HC,mmu-miR-17-5p,mmu-let-7a-5p,-1.2081556587506692,1.2081556587506692
202,4,HC-LAR-1,HC,mmu-miR-17-5p,mmu-let-7b-5p,-0.7114993044104875,0.7114993044104875
202,4,HC-LAR-1,HC,mmu-miR-17-5p,mmu-miR-26a-5p,-1.7204372511800714,1.7204372511800714
202,4,HC-LAR-1,HC,mmu-miR-18a-5p,mmu-miR-124-3p,-0.49281800837758677,0.49281800837758677
202,4,HC-LAR-1,HC,mmu-miR-18a-5p,mmu-let-7c-5p,0.39895667500301607,0.39895667500301607
202,4,HC-LAR-1,HC,mmu-miR-18a-5p,mmu-let-7a-5p,0.38800827335289806,0.38800827335289806
202,4,HC-LAR-1,HC,mmu-miR-18a-5p,mmu-let-7b-5p,0.5403047298219463,0.5403047298219463
202,4,HC-LAR-1,HC,mmu-miR-18a-5p,mmu-miR-26a-5p,0.17338897941008335,0.17338897941008335
202,4,HC-LAR-1,HC,mmu-miR-19a-5p,mmu-miR-124-3p,0.3955242065431474,0.3955242065431474
202,4,HC-LAR-1,HC,mmu-miR-19a-5p,mmu-let-7c-5p,-0.17513683830899632,0.17513683830899632
202,4,HC-LAR-1,HC,mmu-miR-19a-5p,mmu-let-7a-5p,-0.25237145889380674,0.25237145889380674
202,4,HC-LAR-1,HC,mmu-miR-19a-5p,mmu-let-7b-5p,-0.2019085530458446,0.2019085530458446
202,4,HC-LAR-1,HC,mmu-miR-19a-5p,mmu-miR-26a-5p,-0.14777448290769837,0.14777448290769837
202,4,HC-LAR-1,HC,mmu-miR-20a-5p,mmu-miR-124-3p,-0.139099813773434,0.139099813773434
202,4,HC-LAR-1,HC,mmu-miR-20a-5p,mmu-let-7c-5p,0.7571275414672224,0.7571275414672224
202,4,HC-LAR-1,HC,mmu-miR-20a-5p,mmu-let-7a-5p,0.9667838152437375,0.9667838152437375
202,4,HC-LAR-1,HC,mmu-miR-20a-5p,mmu-let-7b-5p,0.5081978292170488,0.5081978292170488
202,4,HC-LAR-1,HC,mmu-miR-20a-5p,mmu-miR-26a-5p,1.2820889900406962,1.2820889900406962
202,4,HC-LAR-1,HC,mmu-miR-92a-1-5p,mmu-miR-124-3p,0.13987708986937836,0.13987708986937836
202,4,HC-LAR-1,HC,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.04127354280244622,0.04127354280244622
202,4,HC-LAR-1,HC,mmu-miR-92a-1-5p,mmu-let-7a-5p,-0.133451927833812,0.133451927833812
202,4,HC-LAR-1,HC,mmu-miR-92a-1-5p,mmu-let-7b-5p,-0.025039286988855325,0.025039286988855325
202,4,HC-LAR-1,HC,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.15536664698859856,0.15536664698859856
202,5,HC-LAR-13,HC,mmu-miR-122-5p,mmu-miR-124-3p,-0.0833622107455085,0.0833622107455085
202,5,HC-LAR-13,HC,mmu-miR-122-5p,mmu-let-7c-5p,0.040655771537664386,0.040655771537664386
202,5,HC-LAR-13,HC,mmu-miR-122-5p,mmu-miR-26a-5p,-0.10402796716322577,0.10402796716322577
202,5,HC-LAR-13,HC,mmu-miR-122-5p,mmu-let-7a-5p,-0.0070643588058978135,0.0070643588058978135
202,5,HC-LAR-13,HC,mmu-miR-122-5p,mmu-let-7b-5p,0.02288629748412247,0.02288629748412247
202,5,HC-LAR-13,HC,mmu-miR-17-5p,mmu-miR-124-3p,-0.06345264839143662,0.06345264839143662
202,5,HC-LAR-13,HC,mmu-miR-17-5p,mmu-let-7c-5p,-0.9512533802340235,0.9512533802340235
202,5,HC-LAR-13,HC,mmu-miR-17-5p,mmu-miR-26a-5p,-1.1175839082068708,1.1175839082068708
202,5,HC-LAR-13,HC,mmu-miR-17-5p,mmu-let-7a-5p,-0.9770643432367558,0.9770643432367558
202,5,HC-LAR-13,HC,mmu-miR-17-5p,mmu-let-7b-5p,-1.003458001353041,1.003458001353041
202,5,HC-LAR-13,HC,mmu-miR-18a-5p,mmu-miR-124-3p,-0.3780931222308937,0.3780931222308937
202,5,HC-LAR-13,HC,mmu-miR-18a-5p,mmu-let-7c-5p,0.27999905245136075,0.27999905245136075
202,5,HC-LAR-13,HC,mmu-miR-18a-5p,mmu-miR-26a-5p,-0.03815367576559475,0.03815367576559475
202,5,HC-LAR-13,HC,mmu-miR-18a-5p,mmu-let-7a-5p,0.2422144082207524,0.2422144082207524
202,5,HC-LAR-13,HC,mmu-miR-18a-5p,mmu-let-7b-5p,0.34470588486777465,0.34470588486777465
202,5,HC-LAR-13,HC,mmu-miR-19a-5p,mmu-miR-124-3p,0.22388931062441772,0.22388931062441772
202,5,HC-LAR-13,HC,mmu-miR-19a-5p,mmu-let-7c-5p,0.008427465318527432,0.008427465318527432
202,5,HC-LAR-13,HC,mmu-miR-19a-5p,mmu-miR-26a-5p,-0.053056190624677826,0.053056190624677826
202,5,HC-LAR-13,HC,mmu-miR-19a-5p,mmu-let-7a-5p,-0.03926214640499286,0.03926214640499286
202,5,HC-LAR-13,HC,mmu-miR-19a-5p,mmu-let-7b-5p,-0.01578137765269877,0.01578137765269877
202,5,HC-LAR-13,HC,mmu-miR-20a-5p,mmu-miR-124-3p,0.06273245854769505,0.06273245854769505
202,5,HC-LAR-13,HC,mmu-miR-20a-5p,mmu-let-7c-5p,-0.003607420252228599,0.003607420252228599
202,5,HC-LAR-13,HC,mmu-miR-20a-5p,mmu-miR-26a-5p,0.20127098949499977,0.20127098949499977
202,5,HC-LAR-13,HC,mmu-miR-20a-5p,mmu-let-7a-5p,0.043856249377859,0.043856249377859
202,5,HC-LAR-13,HC,mmu-miR-20a-5p,mmu-let-7b-5p,-0.038316780110471994,0.038316780110471994
202,5,HC-LAR-13,HC,mmu-miR-92a-1-5p,mmu-miR-124-3p,0.09407591830668033,0.09407591830668033
202,5,HC-LAR-13,HC,mmu-miR-92a-1-5p,mmu-let-7c-5p,1.1206963881971512,1.1206963881971512
202,5,HC-LAR-13,HC,mmu-miR-92a-1-5p,mmu-miR-26a-5p,0.6794883275460357,0.6794883275460357
202,5,HC-LAR-13,HC,mmu-miR-92a-1-5p,mmu-let-7a-5p,0.9362186441144636,0.9362186441144636
202,5,HC-LAR-13,HC,mmu-miR-92a-1-5p,mmu-let-7b-5p,0.9606486623223953,0.9606486623223953
202,6,HC-LAR-5,HC,mmu-miR-122-5p,mmu-miR-124-3p,-0.3290805183198246,0.3290805183198246
202,6,HC-LAR-5,HC,mmu-miR-122-5p,mmu-let-7c-5p,0.3117750597419217,0.3117750597419217
202,6,HC-LAR-5,HC,mmu-miR-122-5p,mmu-miR-26a-5p,0.02780057031995975,0.02780057031995975
202,6,HC-LAR-5,HC,mmu-miR-122-5p,mmu-let-7a-5p,0.25230881325672566,0.25230881325672566
202,6,HC-LAR-5,HC,mmu-miR-122-5p,mmu-miR-181a-5p,-0.04118205230430851,0.04118205230430851
202,6,HC-LAR-5,HC,mmu-miR-17-5p,mmu-miR-124-3p,0.005528999207551122,0.005528999207551122
202,6,HC-LAR-5,HC,mmu-miR-17-5p,mmu-let-7c-5p,0.7329809190317371,0.7329809190317371
202,6,HC-LAR-5,HC,mmu-miR-17-5p,mmu-miR-26a-5p,0.6442188694788155,0.6442188694788155
202,6,HC-LAR-5,HC,mmu-miR-17-5p,mmu-let-7a-5p,0.6586470353856083,0.6586470353856083
202,6,HC-LAR-5,HC,mmu-miR-17-5p,mmu-miR-181a-5p,0.5299491318442355,0.5299491318442355
202,6,HC-LAR-5,HC,mmu-miR-18a-5p,mmu-miR-124-3p,0.38955296431255815,0.38955296431255815
202,6,HC-LAR-5,HC,mmu-miR-18a-5p,mmu-let-7c-5p,-0.1600336195668206,0.1600336195668206
202,6,HC-LAR-5,HC,mmu-miR-18a-5p,mmu-miR-26a-5p,0.04966319348653381,0.04966319348653381
202,6,HC-LAR-5,HC,mmu-miR-18a-5p,mmu-let-7a-5p,-0.10543566317792287,0.10543566317792287
202,6,HC-LAR-5,HC,mmu-miR-18a-5p,mmu-miR-181a-5p,-0.23097533398540698,0.23097533398540698
202,6,HC-LAR-5,HC,mmu-miR-19a-5p,mmu-miR-124-3p,-0.06545847200977742,0.06545847200977742
202,6,HC-LAR-5,HC,mmu-miR-19a-5p,mmu-let-7c-5p,0.16304238263983264,0.16304238263983264
202,6,HC-LAR-5,HC,mmu-miR-19a-5p,mmu-miR-26a-5p,0.199895796904093,0.199895796904093
202,6,HC-LAR-5,HC,mmu-miR-19a-5p,mmu-let-7a-5p,0.19538229864483575,0.19538229864483575
202,6,HC-LAR-5,HC,mmu-miR-19a-5p,mmu-miR-181a-5p,0.05651620222924986,0.05651620222924986
202,6,HC-LAR-5,HC,mmu-miR-20a-5p,mmu-miR-124-3p,0.5795161709123932,0.5795161709123932
202,6,HC-LAR-5,HC,mmu-miR-20a-5p,mmu-let-7c-5p,-0.27923278394155227,0.27923278394155227
202,6,HC-LAR-5,HC,mmu-miR-20a-5p,mmu-miR-26a-5p,-0.14460817750514254,0.14460817750514254
202,6,HC-LAR-5,HC,mmu-miR-20a-5p,mmu-let-7a-5p,-0.35372603142435166,0.35372603142435166
202,6,HC-LAR-5,HC,mmu-miR-20a-5p,mmu-miR-181a-5p,-0.20542018913790044,0.20542018913790044
202,6,HC-LAR-5,HC,mmu-miR-92a-1-5p,mmu-miR-124-3p,-0.18706341033515259,0.18706341033515259
202,6,HC-LAR-5,HC,mmu-miR-92a-1-5p,mmu-let-7c-5p,-0.005755231048290899,0.005755231048290899
202,6,HC-LAR-5,HC,mmu-miR-92a-1-5p,mmu-miR-26a-5p,-0.08750512852420808,0.08750512852420808
202,6,HC-LAR-5,HC,mmu-miR-92a-1-5p,mmu-let-7a-5p,0.05526149854461759,0.05526149854461759
202,6,HC-LAR-5,HC,mmu-miR-92a-1-5p,mmu-miR-181a-5p,-0.22510381842002983,0.22510381842002983
202,7,VC-LAR-1,VC,mmu-miR-122-5p,mmu-miR-124-3p,-0.5895579232521567,0.5895579232521567
202,7,VC-LAR-1,VC,mmu-miR-122-5p,mmu-let-7c-5p,0.2634233491068398,0.2634233491068398
202,7,VC-LAR-1,VC,mmu-miR-122-5p,mmu-miR-26a-5p,-0.22331074624113784,0.22331074624113784
202,7,VC-LAR-1,VC,mmu-miR-122-5p,mmu-miR-181a-5p,0.11633926323844818,0.11633926323844818
202,7,VC-LAR-1,VC,mmu-miR-122-5p,mmu-let-7a-5p,0.13446619688184008,0.13446619688184008
202,7,VC-LAR-1,VC,mmu-miR-17-5p,mmu-miR-124-3p,0.3839330055685272,0.3839330055685272
202,7,VC-LAR-1,VC,mmu-miR-17-5p,mmu-let-7c-5p,0.6116647589621907,0.6116647589621907
202,7,VC-LAR-1,VC,mmu-miR-17-5p,mmu-miR-26a-5p,0.7496876518976936,0.7496876518976936
202,7,VC-LAR-1,VC,mmu-miR-17-5p,mmu-miR-181a-5p,0.5893403718740048,0.5893403718740048
202,7,VC-LAR-1,VC,mmu-miR-17-5p,mmu-let-7a-5p,0.6086902329804917,0.6086902329804917
202,7,VC-LAR-1,VC,mmu-miR-18a-5p,mmu-miR-124-3p,0.128166106246287,0.128166106246287
202,7,VC-LAR-1,VC,mmu-miR-18a-5p,mmu-let-7c-5p,0.19220176900271307,0.19220176900271307
202,7,VC-LAR-1,VC,mmu-miR-18a-5p,mmu-miR-26a-5p,0.20975246203621875,0.20975246203621875
202,7,VC-LAR-1,VC,mmu-miR-18a-5p,mmu-miR-181a-5p,0.11267627548765322,0.11267627548765322
202,7,VC-LAR-1,VC,mmu-miR-18a-5p,mmu-let-7a-5p,0.18489751559876216,0.18489751559876216
202,7,VC-LAR-1,VC,mmu-miR-19a-5p,mmu-miR-124-3p,-0.06310667856496366,0.06310667856496366
